Page Title,Page Sub Title,Previous Page URL,Filter By Topics,Filter by Date,-,-,-
Gujarati,,,,,"kalakshar ne kuhade marya, pustak vanchi, kanthe","કાળાક્ષર ને કુહાડે માર્યા, પુસ્તક વાંચી, કંઠે",http://s768147321.onlinehome.us/DadaReact/PD/MS08-025.pdf
Gujarati,,,,,"krama kramne chadti padti, beu natyaroopi khel","ક્રમા ક્રમને ચડતી પડતી, બેઊ નાટ્યરૂપી ખેલ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-029.pdf
Gujarati,,,,,"chhapel chopdina, purve chhapel prakaran","છાપેલ ચોપડીનાં, પૂર્વે છપેલ પ્રકરણ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-034.pdf
Gujarati,,,,,jagat ma jivva loke pidha chhe zher khub viprit,જગતમાં જીવવા લોકે પીધાં છે ઝેર ખૂબ વીપરીત,http://s768147321.onlinehome.us/DadaReact/PD/MS08-037.pdf
Gujarati,,,,,"janma,khili,karmavanu,tevi sarve avasthama","જન્મ, ખીલી, કરમાવાનું, તેવી સર્વે અવસ્થામાં",http://s768147321.onlinehome.us/DadaReact/PD/MS08-038.pdf
Gujarati,,,,,jena hriday ma vidhyao saadi byashi lakh,જેનાં હ્ર્દયમાં વીદ્યાઓ સાડી બ્યાશી લાખ,http://s768147321.onlinehome.us/DadaReact/PD/MS08-041.pdf
Gujarati,,,,,jene jota vent thare dil ne aankho bole hash,જેને જોતાં વેંત ઠરે દીલ ને આંખો બોલે હાશ,http://s768147321.onlinehome.us/DadaReact/PD/MS08-042.pdf
Gujarati,,,,,"Darshan mohinithi duniya, nahi takvani cheej","દર્શન મોહીનીથી દુનિયા, નહીં ટકવાની ચીજ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-044.pdf
Gujarati,,,,,"Divo dadano dharkham, prakashman bramhand aakhu","દીવો દાદાનો ધરખમ, પ્રકાશમાન બ્રહ્માંડ આખું",http://s768147321.onlinehome.us/DadaReact/PD/MS08-047.pdf
Gujarati,,,,,"Dhobi aankh,kali kiki, swabhavik samanvay","ધોબી આંખ, કાળી કીકી, સ્વભાવીક સમંવય",http://s768147321.onlinehome.us/DadaReact/PD/MS08-050.pdf
Gujarati,,,,,"najar zher raag-dwesh,sansarik bhav-chont","નઝર ઝેર રાગ-દ્વેષ, સાંસારીક ભાવ-ચોંટ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-052.pdf
Gujarati,,,,,"pargat-sanidhye,apurva-bhakti","પરગટ - સાંન્નિધ્યે, અપૂર્વ-ભક્તિ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-055.pdf
Gujarati,,,,,"param samay aashcharya,gyan gyan nirgranthi","પરમ સમય આશ્ચર્યા, જ્ઞાન જ્ઞાન નીર્ગ્રંથી",http://s768147321.onlinehome.us/DadaReact/PD/MS08-056.pdf
Gujarati,,,,,"pahelethi shankit potani jaat no, kushanka-shankinu","પહેલેથી શંકીત પોતાની જાતનો, કુશંકા-શંકીનું",http://s768147321.onlinehome.us/DadaReact/PD/MS08-057.pdf
Gujarati,,,,,"panchendriyanu gyan-pradarshan, sanjogi asare chitke","પંચેન્દ્રીયનું જ્ઞાન-પ્રદર્શન, સંજોગી અસરે ચીટકે",http://s768147321.onlinehome.us/DadaReact/PD/MS08-058.pdf
Gujarati,,,,,"panch indriyoni vyakulte, vishwe chhe ubhel","પાંચ ઈન્દ્રીયોની વ્યાકુલતે, વીશ્વે છે ઊભેલ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-059.pdf
Gujarati,,,,,"pudgal khano,pudgal pino,pudgal ramno","પુદગલ ખાણો, પુદગલ પીણો, પુદગલ રમણો",http://s768147321.onlinehome.us/DadaReact/PD/MS08-060.pdf
Gujarati,,,,,purvagrahona paniya vibhavi ras pinjan,પૂર્વગ્રહોનાં પાનીયાં વીભાવી રસ પીંજણ,http://s768147321.onlinehome.us/DadaReact/PD/MS08-061.pdf
Gujarati,,,,,"pratisthit Aatamane tant khench, tanto chont","પ્રતીષ્ઠિત આતમાને તંત ખેંચ, તાંતો ચોંટ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-062.pdf
Gujarati,,,,,prem ma dubya te pratham dehbhan bhule chhe,પ્રેમમાં ડૂબ્યાં તે પ્રથમ દેહભાન ભૂલે છે,http://s768147321.onlinehome.us/DadaReact/PD/MS08-063.pdf
Gujarati,,,,,"badbhagi loke suni, pargat sarvagna vani","બડભાગી લોકે સૂણી, પરગટ સર્વજ્ઞ વાણી",http://s768147321.onlinehome.us/DadaReact/PD/MS08-064.pdf
Gujarati,,,,,"buddhini olad tufani, andar bandhe tanta ver","બુદ્ધિની ઔલાદ તુફાની, અંદર બાંધે તાંતા-વેર",http://s768147321.onlinehome.us/DadaReact/PD/MS08-065.pdf
Gujarati,,,,,bharyo bhogvatama aakhoye sansar sagar,ભર્યો ભોટવામાં આખોયે સંસાર સાગર,http://s768147321.onlinehome.us/DadaReact/PD/MS08-067.pdf
Gujarati,,,,,bhintni saame matha pachhado phutse mathu turte,ભીંતની સામે માથાં પછાડો ફૂટશે માથું તુર્તે,http://s768147321.onlinehome.us/DadaReact/PD/MS08-071.pdf
Gujarati,,,,,"Bhogo-pbhog daihik, kalpit baaji shatranj","ભોગો-પભોગ દૈહીક, કલ્પીત બાજી શતરંજ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-072.pdf
Gujarati,,,,,"Bhranti-bhadak,jagat-dave,shakti-strot shital","ભ્રાંતી-ભડક, જગત-દવે, શક્તિ-સ્ત્રોત શીતળ-જપ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-074.pdf
Gujarati,,,,,"Bhrantivala doshna, jatan thayathi patan","ભ્રાંતીવાળાં દોષનાં, જતન થયાંથી પતન",http://s768147321.onlinehome.us/DadaReact/PD/MS08-075.pdf
Gujarati,,,,,"Mankhanu lakshan, chintan vicharan","મનખાંનું લક્ષણ, ચિંતન વીચારણ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-076.pdf
Gujarati,,,,,"Maha muktimay khumari, sadai no alankar","મહા મુક્તિમય ખુમારી, સાદાઈનો અલંકાર",http://s768147321.onlinehome.us/DadaReact/PD/MS08-077.pdf
Gujarati,,,,,"Matra puran-galan avasthane ""aham"" nu bhraman","માત્ર પુરણ-ગલન અવસ્થાને 'અહમ'નું ભ્રમણ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-079.pdf
Gujarati,,,,,"Matra vicharo dakiya, tapal pan vitrag","માત્ર વિચારો ડાકીયા, ટપાલ પણ વીતરાગ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-080.pdf
Gujarati,,,,,"Malikina bhaav thi j, avagadh deh- mamat","માલીકીનાં ભાવથીજ, અવગાઢ દેહ-મમત",http://s768147321.onlinehome.us/DadaReact/PD/MS08-082.pdf
Gujarati,,,,,"Mukti-mandir dekho, ahin aa hajar","મુક્તી-મંદીર દેખો, અહીં આ હાજર",http://s768147321.onlinehome.us/DadaReact/PD/MS08-083.pdf
Gujarati,,,,,"moksha prabhavak-murtimaan, jay jay jay dada bhagwan","મોક્ષ પ્રભાવક-મૂર્તિમાન, જય જય જય દાદા ભગવાન",http://s768147321.onlinehome.us/DadaReact/PD/page_1496.pdf
Gujarati,,,,,vishwa- adhisthane pratisthit aatma chhe ,વીશ્વ-અધિષ્ઠાને પ્રતીષ્ઠીત-આત્મા છે,http://s768147321.onlinehome.us/DadaReact/PD/MS08-087.pdf
Gujarati,,,,,vyavhar ma ye hita-hit nu bhan rakhvu,વ્યવહારમાં યે હીતા-હીતનું ભાન રાખવું,http://s768147321.onlinehome.us/DadaReact/PD/MS08-088.pdf
Gujarati,,,,,Sarva sahishnu vitrag. Gyanantar pami,"સર્વ સહિષ્ણું વીતરાગ, જ્ઞાનાંતર પામી",http://s768147321.onlinehome.us/DadaReact/PD/MS08-091.pdf
Gujarati,,,,,"sarvatmay hitarath keval, roop darshan ""aa""","સર્વાત્માય હીતારથ કેવળ, રૂપ દર્શન 'આ'",http://s768147321.onlinehome.us/DadaReact/PD/MS08-092.pdf
Gujarati,,,,,sansarabhimukhta deh kriyama karyarat,સંસારાભિમુખતા દેહ ક્રીયામાં કાર્યરત,http://s768147321.onlinehome.us/DadaReact/PD/MS08-093.pdf
Gujarati,,,,,sanyogik puravani kudarati kacheri ma,સાંયોગીક પૂરાવાની કુદરતી કચેરીમાં,http://s768147321.onlinehome.us/DadaReact/PD/MS08-094.pdf
Gujarati,,,,,Swayam prakashit jyoti mul amar,સ્વયં પ્રકાશીત જ્યોતી મૂળ અમર,http://s768147321.onlinehome.us/DadaReact/PD/MS08-095.pdf
Gujarati,,,,,"hato kadvo bij mathi, ""aadai"" no limdo","હતો કડવો બીજમાંથી, 'આડાઈ'નો લીમડો",http://s768147321.onlinehome.us/DadaReact/PD/MS08-097.pdf
Gujarati,,,,,haathe  karya adaplathi valgeli jo janjaal,"હાથે કર્યા અડપલાંથી, વળગેલી જો જંજાળ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-098.pdf
Gujarati,,,,,"himalayni taleti ma, sadaye thandini laheru","હીમાલયની તળેટીમાં, સદાયે ઠંડીની લહેરું",http://s768147321.onlinehome.us/DadaReact/PD/MS08-099.pdf
Gujarati,,,,,"ho…dada re, aap vina lage sunu","હો .... દાદા રે, આપ વીના લાગે સુનું",http://s768147321.onlinehome.us/DadaReact/PD/MS08-100.pdf
Gujarati,,,,,"Hu janu chhu ae shabda- kefi, bhrant shastra jaal","હું જાણું છું એ શબ્દ-કેફી, ભ્રાંત શાસ્ત્રાજાળ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-101.pdf
Gujarati,,,,,"kshetra pandar mul ""aa"" satadhish ","ક્ષેત્ર પંદરનો મૂળ 'આ' સત્તાધીશ",http://s768147321.onlinehome.us/DadaReact/PD/MS08-103.pdf
Gujarati,,,,,gyani purush na bramhandi-sar,જ્ઞાની પુરૂષનાં મંદીરે બ્રહ્માંડી-સાર,http://s768147321.onlinehome.us/DadaReact/PD/MS08-105.pdf
Gujarati,,,,,Manvine manvini lagi re maya,માનવીને માનવીની લાગી રે માયા,http://s768147321.onlinehome.us/DadaReact/PD/MS08-106.pdf
Gujarati,,,,,"Agnabhave ""Avyavasthit"" roop prayogsa","અજ્ઞાભાવે 'અવ્યવસ્થિત' રૂપ પ્રયોગસા",http://s768147321.onlinehome.us/DadaReact/PD/page_1527.pdf
Gujarati,,,,,Akarta ni shakti anant aatma tatvone,અકર્તાની શક્તિ અનંત આત્મા તત્વોને,http://s768147321.onlinehome.us/DadaReact/PD/MS09-005.pdf
Gujarati,,,,,"Anadithi adhyas chhe,""jiv"" ne dehadhyas","અનાદિથી અધ્યાસ છે, 'જીવ'ને દેહાધ્યાસ",http://s768147321.onlinehome.us/DadaReact/PD/page_1517.pdf
Gujarati,,,,,"Anadithi je bandhayel, pratisthit ","અનાદિથી જે બંધાયેલ, પ્રતીષ્ઠિત",http://s768147321.onlinehome.us/DadaReact/PD/MS09-011.pdf
Gujarati,,,,,Aartadhyan Raudradhyan Ssarvanshe Na Hoy,"આર્તધ્યાન, રૌદ્રધ્યાન, સર્વાંશે ના હોય",http://s768147321.onlinehome.us/DadaReact/PD/page_1537.pdf
Gujarati,,,,,Aatma bagadvanu sadhan chhe shanka,આત્મા બગાડવાનું સાધન છે શંકા,http://s768147321.onlinehome.us/DadaReact/PD/MS09-016.pdf
Gujarati,,,,,Aakhu Jagat Efffect ne Maani,"આખું જગત 'ઈફેક્ટ' ને માની",http://s768147321.onlinehome.us/DadaReact/PD/page_1548.pdf
Gujarati,,,,,Aa sansaar to jevo chhe aevo,આ સંસાર તો જેવો છે એવો,http://s768147321.onlinehome.us/DadaReact/PD/page_1523.pdf
Gujarati,,,,,Ek vaar(3) aavo bhadranwala dada re,એકવાર (૩) આવો ભાદરણવાળા દાદા રે,http://s768147321.onlinehome.us/DadaReact/PD/MS09-023.pdf
Gujarati,,,,,"udaykaal pahela pakvi dhyo, dada","ઊદયકાળ પહેલાં પકવી દ્યો, દાદા",http://s768147321.onlinehome.us/DadaReact/PD/MS09-024.pdf
Gujarati,,,,,"ungh nu sapnu, agnan raat nu jagrut sapnu","ઊંઘનું સપનું, અજ્ઞાન રાતનું, જાગૃત સપનું",http://s768147321.onlinehome.us/DadaReact/PD/MS09-025.pdf
Gujarati,,,,,"kadi angamtu aavyu koi, to manav","કદી અણગમતું આવ્યું કોઈ, તો માનવ",http://s768147321.onlinehome.us/DadaReact/PD/MS09-027.pdf
Gujarati,,,,,"koi pan sthul deh chesta, karamfal-chetna","કોઈ પણ સ્થૂલ દેહ ચેષ્ટા, કરમફળ-ચેતના",http://s768147321.onlinehome.us/DadaReact/PD/MS09-028.pdf
Gujarati,,,,,"kevi tanmay dashama ubhi prakruti, bheli","કેવી તન્મય દશામાં ઊભી પ્રકૃતિ, ભેળી",http://s768147321.onlinehome.us/DadaReact/PD/MS09-029.pdf
Gujarati,,,,,"creature ni mahi betha, avyakta roop thi","ક્રીયેચરની મહીં બેઠા, અવ્યક્ત રૂપથી",http://s768147321.onlinehome.us/DadaReact/PD/MS09-031.pdf
Gujarati,,,,,"Khape nahi ""maan"" ne ""aavo"" chhata jaate","ખપે નહીં 'માન' ને 'આવો' છતાં જાતે",http://s768147321.onlinehome.us/DadaReact/PD/page_1539.pdf
Gujarati,,,,,"Khape Chhe Purna Shuddha Vyavhar, rahine aatma","ખપે છે પૂર્ણ શુદ્ધ વ્યવહાર, રહીને આત્મ",http://s768147321.onlinehome.us/DadaReact/PD/MS09-033.pdf
Gujarati,,,,,Gharshan Thata Aatmani Shakti Thay,"ઘર્ષણ થાતાં, આત્માની શક્તિ થાય",http://s768147321.onlinehome.us/DadaReact/PD/page_1546.pdf
Gujarati,,,,,Ghadai Gai Chhe Yojana Man Jatthe,"ઘડાઈ ગઈ છે યોજના, મન જથ્થે ગ્રંથી",http://s768147321.onlinehome.us/DadaReact/PD/MS09-035.pdf
Gujarati,,,,,Chalu Gadi Aakhi Rokaine Be-Bhani,"ચાલુ ગાડી આખી રોકાઈને, બે-ભાની",http://s768147321.onlinehome.us/DadaReact/PD/MS09-037.pdf
Gujarati,,,,,Chhe Kya Kya Hit ne Ahit?,છે ક્યાં ક્યાં હીત ને અહીત? ન જાણે,http://s768147321.onlinehome.us/DadaReact/PD/MS09-038.pdf
Gujarati,,,,,Jagat Bandh Thay Aevu Nathi Swagat,"જગત બંધ થાય એવું નથી, સ્વગત કારણ",http://s768147321.onlinehome.us/DadaReact/PD/page_1544.pdf
Gujarati,,,,,Jo Nataka Javachho Jova Na Uthe,"જો નાટક જાવછો જોવા, ન ઊઠે જ્યાં સુધી",http://s768147321.onlinehome.us/DadaReact/PD/MS09-051.pdf
Gujarati,,,,,Je Chhe Te Virat Swarup Gnani Purush,"જે છે 'તે' વીરાટ સ્વરૂપ, જ્ઞાની પુરુષ દાદા",http://s768147321.onlinehome.us/DadaReact/PD/MS09-053.pdf
Gujarati,,,,,Dada Bhagavanki Jay Jay Jay Bolo,દાદા ભગવાનકી જય જય જય બોલો,http://s768147321.onlinehome.us/DadaReact/PD/page_1531.pdf
Gujarati,,,,,Na Ditha Khudna Dosho Re Maya,"ન દીઠાં ખૂદનાં દોષો,  રે માયા, અહમનો",http://s768147321.onlinehome.us/DadaReact/PD/MS09-063.pdf
Gujarati,,,,,Nischetan-Chetan Prakruti Sankadaya,નીશ્ચેતન - ચેતન પ્રકૃતિ સંકળાયા,http://s768147321.onlinehome.us/DadaReact/PD/MS09-066.pdf
Gujarati,,,,,Nadi Ya Dem Uparthi Jo Pani Joiae,"નદી યા ડેમ ઊપરથી, જો પાણી જોઈએ",http://s768147321.onlinehome.us/DadaReact/PD/MS09-067.pdf
Gujarati,,,,,Paramarth Premnu Alauki Zaranu,"પરમાર્થ પ્રેમનું, અલૌકિક ઝરણું",http://s768147321.onlinehome.us/DadaReact/PD/MS09-069.pdf
Gujarati,,,,,Par Avalambit Sukh-Dukha Saghalu,"પર અવલંબીત સુખ-દુઃખ, સઘળું છે",http://s768147321.onlinehome.us/DadaReact/PD/MS09-070.pdf
Gujarati,,,,,Potane Bandhayelu Lage Chhe,પોતાને બંધાયેલું લાગે છે,http://s768147321.onlinehome.us/DadaReact/PD/MS09-072.pdf
Gujarati,,,,,Paraspar Swa-Bandhya Jagana Riharshal,પરસ્પર સ્વ-બંધ્યા જગનાં રીહર્ષલ,http://s768147321.onlinehome.us/DadaReact/PD/page_1535.pdf
Gujarati,,,,,Pratisthit Aatama Chintave Kare Je,"પ્રતીષ્ઠિત આતમા ચીંતવે, કરે જે ભાવ",http://s768147321.onlinehome.us/DadaReact/PD/MS09-074.pdf
